id,constant,display_name,sort_name,country,continent,digits,date,date_text,date_precision,notes,source_url,category_tags,is_juggling,is_public
pi-cen-shannen-canada-103-2023-03-06,pi,"Cen, Shannen","Cen, Shannen",Canada,North America,103,2023-03-06,6 March 2023,day,39 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-chahal-krishan-india-43000-2006-06-19,pi,"Chahal, Krishan","Chahal, Krishan",India,Asia,43000,2006-06-19,19 June 2006,day,details,http://www.pi-world-ranking-list.com/lists/details/chahalkrishan.html,normal,false,true
pi-chaibou-fatoumatou-niger-131-2023-03-07,pi,"Chaibou, Fatoumatou","Chaibou, Fatoumatou",Niger,Africa,131,2023-03-07,7 March 2023,day,2 min 2 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-chambers-hazel-great-britain-202-2019-03-13,pi,"Chambers, Hazel","Chambers, Hazel",Great Britain,Europe,202,2019-03-13,13 March 2019,day,,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-chambers-max-usa-101-2013-10-11,pi,"Chambers, Max","Chambers, Max",USA,North America,101,2013-10-11,11 October 2013,day,1 min 13 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-chambers-rosie-great-britain-120-2021-03-16,pi,"Chambers, Rosie","Chambers, Rosie",Great Britain,Europe,120,2021-03-16,16 March 2021,day,8 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-chan-sze-qian-malaysia-172-2018-04-28,pi,"Chan, Sze Qian","Chan, Sze Qian",Malaysia,Asia,172,2018-04-28,28 April 2018,day,4 min 2 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-chan-tze-syuen-malaysia-92-2019-04-10,pi,"Chan, Tze Syuen","Chan, Tze Syuen",Malaysia,Asia,92,2019-04-10,10 April 2019,day,2 min 56 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-chan-wen-yee-malaysia-55-2018-04-28,pi,"Chan, Wen Yee","Chan, Wen Yee",Malaysia,Asia,55,2018-04-28,28 April 2018,day,1 min 51 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-chanaran-varshaa-sri-malaysia-51-2019-04-16,pi,"Chanaran, Varshaa Sri","Chanaran, Varshaa Sri",Malaysia,Asia,51,2019-04-16,16 April 2019,day,55 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-chang-yeng-usa-200-2006-01-06,pi,"Chang, Yeng","Chang, Yeng",USA,North America,200,2006-01-06,6 January 2006,day,details,http://www.pi-world-ranking-list.com/lists/details/changyeng.html,normal,false,true
pi-chaudhry-muhammad-usa-83-2007-03-14,pi,"Chaudhry, Muhammad","Chaudhry, Muhammad",USA,North America,83,2007-03-14,14 March 2007,day,time : 1 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-chavez-freddie-usa-30-2013-03-14,pi,"Chavez, Freddie","Chavez, Freddie",USA,North America,30,2013-03-14,14 March 2013,day,25 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-che-daud-muhammad-danish-irfan-malaysia-81-2018-04-28,pi,"Che Daud, Muhammad Danish Irfan","Che Daud, Muhammad Danish Irfan",Malaysia,Asia,81,2018-04-28,28 April 2018,day,48 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-che-mohd-hasdi-che-nur-syafiqah-sumayyah-malaysia-20-2019-04-28,pi,"Che Mohd Hasdi, Che Nur Syafiqah Sumayyah","Che Mohd Hasdi, Che Nur Syafiqah Sumayyah",Malaysia,Asia,20,2019-04-28,28 April 2019,day,18 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-che-roslan-khairunnisa-malaysia-36-2018-04-28,pi,"Che Roslan, Khairunnisa","Che Roslan, Khairunnisa",Malaysia,Asia,36,2018-04-28,28 April 2018,day,55 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-cheah-khai-jake-malaysia-140-2019-04-16,pi,"Cheah, Khai Jake","Cheah, Khai Jake",Malaysia,Asia,140,2019-04-16,16 April 2019,day,1 min 52 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-cheema-buck-united-kingdom-35-2024-03-04,pi,"Cheema, Buck","Cheema, Buck",United Kingdom,Europe,35,2024-03-04,4 March 2024,day,18 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-chek-azis-nordania-zahirah-malaysia-69-2019-04-10,pi,"Chek Azis, Nordania Zahirah","Chek Azis, Nordania Zahirah",Malaysia,Asia,69,2019-04-10,10 April 2019,day,40 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-chek-kassim-nur-fariesya-akmal-malaysia-160-2018-04-28,pi,"Chek Kassim, Nur Fariesya Akmal","Chek Kassim, Nur Fariesya Akmal",Malaysia,Asia,160,2018-04-28,28 April 2018,day,1 min 19 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-chen-ariel-taiwan-411-2017-03-10,pi,"Chen, Ariel","Chen, Ariel",Taiwan,Asia,411,2017-03-10,10 March 2017,day,8 min 30 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-chen-caitlyn-china-179-2022-03-09,pi,"Chen, Caitlyn","Chen, Caitlyn",China,Asia,179,2022-03-09,9 March 2022,day,1 min 49 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-chen-connor-usa-1000-2020-12-27,pi,"Chen, Connor","Chen, Connor",USA,North America,1000,2020-12-27,27 December 2020,day,8 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-chen-richard-usa-713-2023-03-14,pi,"Chen, Richard","Chen, Richard",USA,North America,713,2023-03-14,14 March 2023,day,7 min 5 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-cheng-li-ying-malaysia-71-2018-04-28,pi,"Cheng, Li Ying","Cheng, Li Ying",Malaysia,Asia,71,2018-04-28,28 April 2018,day,1 min 8 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-cheong-pei-xuan-malaysia-190-2019-04-16,pi,"Cheong, Pei Xuan","Cheong, Pei Xuan",Malaysia,Asia,190,2019-04-16,16 April 2019,day,2 min 13 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-cherubini-zachary-usa-100-2012-03-14,pi,"Cherubini, Zachary","Cherubini, Zachary",USA,North America,100,2012-03-14,14 March 2012,day,3 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-chesno-tom-south-africa-37-2016-04-11,pi,"Chesno, Tom","Chesno, Tom",South Africa,Africa,37,2016-04-11,11 April 2016,day,,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-chheta-kruti-india-110-2008-12-27,pi,"Chheta, Kruti","Chheta, Kruti",India,Asia,110,2008-12-27,27 December 2008,day,,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
